capitalizations,POS_VB,POS_NN,POS_RB,POS_UH,POS_JJ,exclamations,questionmarks,emoji_scores,contrast,sentiment,vader_sentiment,vader_contrast,sujectivity
6,4,6,1,0,1,0,0,0,0.2,0.2,-0.4245,0.127,0.30000000000000004
9,7,9,1,0,0,0,0,0,0.35,0.35,0.4588,0.08500000000000002,0.35
1,4,3,0,0,1,0,0,0,0.05,-0.05,0.0,0.0,0.4
3,2,5,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.3
14,4,6,3,0,1,0,0,0,0.13636363636363635,0.13636363636363635,0.3612,0.094,0.5
2,3,9,1,0,1,2,0,0,0.0,0.0,0.6103,0.166,0.5333333333333333
1,4,3,2,0,1,0,0,0,0.5,0.5,0.0,0.0,0.625
0,2,2,2,0,3,0,0,0,0.13333333333333336,0.43,0.8553,0.456,0.52
13,2,6,2,0,1,1,0,0,0.0,0.0,0.7777,0.28,0.125
6,1,3,1,0,0,0,0,0,0.3,0.3,0.3612,0.294,0.1
1,1,3,0,0,1,0,0,0,0.8,0.8,0.6249,0.369,0.75
1,4,1,2,0,0,0,0,0,0.4,0.4,0.7089,0.457,0.5
0,6,5,2,0,6,0,0,0,0.038888888888888896,-0.020833333333333332,-0.9544,0.447,0.6958333333333334
1,2,4,1,0,1,0,0,0,0.375,-0.375,0.0469,0.015000000000000013,0.5
1,1,5,1,0,1,0,0,9,0.0875,0.0875,0.8807,0.32899999999999996,0.2875
4,1,8,2,0,1,0,0,2,0.4666666666666667,0.3111111111111111,0.7964,0.244,0.5968253968253968
2,3,2,2,0,0,0,0,0,0.5,-0.5,0.0,0.0,0.5
1,1,0,3,0,3,0,0,0,0.15,0.175,0.2051,0.07400000000000001,0.7
5,6,7,1,0,3,0,0,0,0.3928571428571429,0.3928571428571429,0.6705,0.15000000000000002,0.5678571428571428
4,8,2,2,0,2,0,0,0,0.2833333333333333,0.5583333333333333,0.6124,0.25,0.55
2,4,7,1,0,2,0,0,0,0.6333333333333333,-0.08888888888888892,-0.8274,0.35200000000000004,0.5333333333333333
8,1,3,0,0,0,0,0,0,0.0,0.0,0.0772,0.028000000000000025,0.0
5,3,8,3,0,2,0,0,10,1.1142857142857143,-0.3428571428571429,0.6899,0.05000000000000002,0.8214285714285714
8,3,5,1,0,2,0,0,0,0.5,0.5,0.5856,0.104,0.6
7,2,10,1,0,0,1,0,0,0.625,0.625,0.3802,0.12,0.8888888888888888
9,1,5,0,0,1,0,0,0,0.0,0.0,-0.5106,0.21600000000000003,0.0
1,5,8,2,0,0,0,0,0,0.5,0.5,0.2732,0.035,0.6
1,1,4,0,0,1,0,0,0,0.35,0.35,0.0,0.0,0.55
2,6,7,1,0,3,0,0,5,0.022916666666666696,-0.18472222222222226,0.6597,0.107,0.35555555555555557
1,1,1,0,0,1,1,0,0,0.09285714285714286,-0.8464285714285715,-0.807,0.879,0.8785714285714286
7,4,4,1,0,2,0,0,0,0.09999999999999998,-0.6499999999999999,0.2411,0.131,0.9
0,3,8,2,0,2,0,0,-15,0.2916666666666667,-0.14583333333333334,-0.9227,0.429,0.30416666666666664
2,5,4,2,0,3,0,0,0,0.55,-0.34,-0.9022,0.339,0.78
4,3,3,0,0,1,0,0,0,0.8,0.8,0.7906,0.467,0.75
4,4,8,0,0,1,0,0,0,0.0,0.0,-0.3182,0.084,0.0625
1,3,6,1,0,0,0,0,0,0.4,0.4,-0.3252,0.121,0.5
2,3,3,2,0,0,0,0,0,0.8,-0.8,-0.4019,0.153,0.9
2,5,0,5,0,2,0,0,0,0.6,0.3,0.5777,0.19,0.4000000000000001
1,3,1,0,0,0,0,0,0,0.0,0.0,0.29600000000000004,0.239,0.0
0,4,10,1,0,0,0,0,27,0.0,0.0,0.9975,0.6579999999999999,0.0
1,3,3,1,0,3,0,0,0,0.55,0.55,0.3818,0.09899999999999998,0.7
1,2,1,1,0,0,0,0,0,0.3,0.3,0.3612,0.294,0.1
16,4,8,2,0,3,0,0,0,0.0,0.0,0.3542,0.05499999999999998,0.0
3,5,4,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
1,2,3,2,0,1,0,0,0,0.125,0.4375,0.8015,0.418,0.675
3,4,3,0,0,1,0,0,0,0.0,0.0,-0.6908,0.22699999999999998,1.0
4,2,3,0,1,2,0,0,0,0.0,0.0,-0.5106,0.21,0.0
3,2,1,1,0,0,0,0,0,0.8,0.8,0.6249,0.506,0.75
4,2,5,2,0,0,0,0,0,0.15,0.15,0.8402,0.375,0.23333333333333334
1,2,5,1,0,1,0,0,-2,0.55,-0.4666666666666666,-0.6369,0.18899999999999997,0.6666666666666666
2,2,2,0,0,1,0,0,0,0.45,-0.025,0.0,0.0,0.25
4,2,7,2,0,3,0,0,0,0.85,-0.06666666666666668,-0.5698,0.13099999999999998,0.5
2,4,5,1,0,1,0,0,0,0.4,-0.4,-0.6597,0.188,0.6
7,1,7,1,0,1,1,0,0,0.875,-0.32,-0.7043,0.19100000000000006,0.7899999999999999
2,3,5,1,0,1,0,0,0,0.25,0.25,0.0,0.0,0.3333333333333333
1,1,3,2,0,0,0,0,1,0.5,0.5,0.7783,0.493,0.6
5,3,6,0,0,1,1,0,0,0.375,0.1875,0.8122,0.34600000000000003,0.2
7,4,6,1,0,2,0,0,0,5.551115123125783e-17,-0.35,-0.9091,0.45,0.5416666666666666
7,5,6,1,0,0,0,0,0,0.16666666666666666,-0.16666666666666666,-0.29600000000000004,0.128,0.16666666666666666
2,5,6,0,0,1,0,0,0,0.0,0.0,0.6597,0.172,0.0
4,7,3,1,1,1,0,0,0,0.78,0.78,0.8399,0.384,1.0
1,4,5,0,0,1,0,0,0,0.05,-0.05,0.1406,0.094,0.3625
6,7,4,0,0,4,0,0,0,1.4125,0.05833333333333335,0.8898,0.18800000000000006,0.9
2,5,6,0,0,0,0,0,0,0.8,-0.8,-0.3182,0.11900000000000001,1.0
3,2,5,0,0,0,0,0,0,0.6,0.6,0.0,0.0,0.9
1,1,1,3,0,1,0,0,0,0.35,0.35,0.4572,0.299,0.65
0,1,1,1,0,0,0,0,0,0.0,0.0,-0.3875,0.396,0.0
2,3,7,0,0,1,0,0,-5,0.2,0.2,-0.5423,0.243,0.30000000000000004
0,2,7,0,0,2,0,0,4,0.525,0.525,0.6249,0.17,0.5416666666666666
4,5,4,2,0,1,0,0,0,1.0,0.30000000000000004,-0.4404,0.10599999999999997,0.8
5,3,4,1,0,1,0,0,0,0.16666666666666666,-0.16666666666666666,-0.0516,0.07,0.5
1,4,4,3,0,3,0,0,0,0.1785714285714286,0.3809523809523809,0.802,0.281,0.5357142857142857
1,2,2,1,0,0,0,0,0,0.0,0.0,-0.29600000000000004,0.145,0.0
1,5,3,0,0,0,1,0,0,0.3,0.375,0.5562,0.23,0.2
3,3,3,0,1,0,0,0,0,0.5,0.5,0.7845,0.385,0.6
6,1,5,1,0,2,0,0,0,0.07500000000000001,0.45,0.792,0.401,0.5499999999999999
1,3,3,1,0,3,0,0,0,0.5,0.15000000000000002,0.4767,0.215,0.4
33,4,9,1,0,1,0,0,0,0.0,0.0,0.0258,0.00399999999999999,0.5
94,6,16,0,0,1,1,0,0,0.21666666666666667,0.62,0.946,0.462,0.9
3,4,5,4,0,1,1,0,0,0.275,0.19166666666666665,0.69,0.16899999999999998,0.16666666666666666
4,5,7,3,0,1,0,0,0,0.0,0.0,-0.34,0.087,0.0
8,3,5,0,0,1,1,0,0,0.0,0.0,0.6996,0.205,0.0
1,1,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,3,2,0,0,0,1,0,0,0.5,0.625,0.6696,0.31,0.6
7,6,4,1,0,2,0,0,0,0.07121212121212127,0.4072727272727272,0.9567,0.5589999999999999,0.66
3,2,3,1,0,3,1,0,0,1.15,-0.2333333333333333,-0.9062,0.473,0.7999999999999999
0,7,4,2,0,3,0,0,0,0.033333333333333354,-0.175,0.1361,0.05,0.6312500000000001
0,2,3,1,0,2,0,0,0,0.3,-0.3,-0.29600000000000004,0.16699999999999998,0.6
1,3,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,2,6,1,0,3,0,0,0,0.3,-0.2,-0.1531,0.08199999999999999,0.5416666666666666
5,2,6,4,0,1,0,0,0,0.30000000000000004,0.65,0.7783,0.312,0.625
1,4,3,0,0,2,1,0,0,0.4666666666666667,0.6199999999999999,0.9245,0.37799999999999995,0.42500000000000004
1,3,3,1,0,1,0,0,15,0.1555555555555556,-0.1555555555555556,0.9109,0.20600000000000002,0.2888888888888889
2,4,5,1,0,1,0,0,0,0.35000000000000003,0.5666666666666668,0.8481,0.365,0.6333333333333333
3,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3,5,4,1,0,1,1,0,0,1.0,1.0,0.8122,0.316,1.0
7,3,2,1,0,0,0,0,0,0.25,-0.25,0.0,0.0,0.25
1,1,4,1,0,0,0,0,0,0.0,0.0,-0.5994,0.281,0.0
11,9,10,1,0,0,0,0,0,0.13750000000000004,-0.13750000000000004,-0.1779,0.01999999999999999,0.5958333333333333
1,2,5,0,0,0,0,0,0,0.0,0.0,-0.2755,0.161,0.0
0,2,9,1,0,2,0,0,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333
6,1,7,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0
6,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4,2,5,0,0,0,0,0,10,0.30000000000000004,0.65,0.8909999999999999,0.264,0.6499999999999999
1,2,2,0,0,0,0,0,0,1.3,-0.15000000000000002,0.128,0.035999999999999976,0.75
2,4,3,1,0,1,0,0,0,0.35,0.35,0.0,0.0,0.55
0,4,3,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,2,2,1,0,2,0,0,0,0.0,0.0,-0.34,0.19399999999999998,0.05
1,1,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,2,6,0,0,0,0,0,0,0.0,0.0,0.5106,0.235,0.0
2,2,2,2,0,0,0,0,0,0.0,0.0,0.34,0.121,0.0
4,3,6,2,0,1,0,0,0,0.125,-0.125,-0.3612,0.135,1.0
2,3,1,0,0,2,0,0,0,0.0,0.7,0.7003,0.309,0.6000000000000001
2,4,3,3,0,0,0,0,0,0.1,0.1,0.0,0.0,0.55
1,2,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4,3,4,1,0,0,0,0,0,0.0,0.0,0.7641,0.48700000000000004,0.0
3,6,5,0,0,3,0,0,0,0.4166666666666667,0.3,0.7783,0.258,0.6599999999999999
6,4,2,1,0,2,0,0,0,0.016666666666666673,0.08888888888888889,0.0,0.0,0.37777777777777777
1,2,2,2,0,0,0,0,0,0.5,0.5,0.6369,0.344,0.6
1,2,2,0,0,1,0,0,0,0.5,0.5,0.8271,0.606,0.575
4,6,6,1,0,2,0,0,0,0.25,-0.16666666666666666,-0.4215,0.109,0.4388888888888889
5,3,4,1,0,1,0,0,0,0.35,0.35,-0.2006,0.13,0.7
3,3,5,2,0,1,0,0,0,0.4,0.2,0.3724,0.175,0.6
0,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
1,2,5,0,0,4,0,0,0,0.7,0.6666666666666666,0.836,0.29800000000000004,0.6125
8,2,5,0,1,0,0,0,0,0.8,0.8,0.8481,0.479,0.75
4,4,3,2,0,1,0,0,0,0.25,0.25,0.8271,0.33899999999999997,0.5
3,2,2,0,0,2,0,0,0,0.7,0.7,0.1531,0.037000000000000005,0.6000000000000001
3,2,4,4,0,1,0,0,0,0.1,0.15000000000000002,0.1695,0.042,0.5
1,4,1,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2,6,6,1,0,1,0,0,0,0.8,0.8,0.4767,0.11900000000000001,1.0
6,2,8,0,0,0,0,0,0,0.5,0.5,0.2023,0.10099999999999999,0.75
2,3,3,1,0,2,0,0,0,0.40625,0.22916666666666666,0.7841,0.33,0.6166666666666667
0,2,5,0,0,2,0,0,0,0.27142857142857146,-0.3702380952380953,-0.7351,0.27899999999999997,0.555952380952381
1,4,1,2,0,0,0,0,0,0.0,0.0,-0.4404,0.244,0.5
1,0,3,0,0,0,0,0,0,0.0,0.0,-0.4019,0.17600000000000002,0.0
4,4,6,3,0,2,1,0,0,0.5,0.625,0.4926,0.132,0.5
1,4,5,2,0,2,0,0,0,0.5,0.5,0.4215,0.07600000000000001,0.5
1,3,1,1,0,2,0,0,0,0.08333333333333331,0.29444444444444445,0.5994,0.302,0.5055555555555555
5,2,8,1,0,0,0,0,0,0.55,0.5666666666666667,0.8519,0.354,0.2333333333333333
0,4,8,1,0,2,0,0,0,0.5625,-0.5625,-0.9002,0.408,0.5333333333333333
1,2,8,3,0,1,0,0,15,0.09999999999999998,0.45,0.6522,0.05200000000000002,0.6499999999999999
0,3,5,0,0,0,0,0,6,0.3,0.3,0.5106,0.125,0.2
9,5,6,1,0,1,0,0,0,0.2,0.2,0.5622,0.131,0.2
0,4,2,0,0,1,0,0,0,0.8,0.8,0.6249,0.255,0.75
0,1,3,0,0,2,0,0,0,0.35,0.35,0.6124,0.5,0.65
1,1,0,2,0,1,0,0,0,0.8,0.8,0.6115,0.5710000000000001,1.0
3,2,8,0,0,3,1,0,0,0.5,0.5,0.8955,0.45399999999999996,0.675
2,3,4,1,0,4,0,0,0,0.325,-0.037500000000000006,-0.3591,0.019000000000000017,0.7
3,1,4,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,1,5,1,0,1,0,0,0,0.7,0.35,0.8934,0.6609999999999999,0.35000000000000003
4,3,9,2,0,0,0,0,0,0.0,0.0,0.3612,0.111,0.0
5,4,5,2,0,1,0,0,0,0.16666666666666666,-0.16666666666666666,0.0,0.0,0.3333333333333333
2,5,3,0,0,0,0,0,0,0.0,0.0,0.3612,0.185,0.0
3,8,4,0,0,2,0,0,0,0.85,0.85,0.9169,0.35100000000000003,0.8
1,2,2,0,0,0,0,0,0,0.0,0.0,0.5267,0.531,0.0
1,3,2,2,0,1,0,0,0,0.5,0.25,-0.5216,0.272,0.3
13,2,6,1,0,1,0,0,0,0.5,-0.25,-0.6739,0.23199999999999998,1.0
3,4,3,1,0,2,0,0,0,0.3666666666666667,0.07777777777777779,0.6697,0.21899999999999997,0.35555555555555557
1,1,3,0,0,1,0,0,0,0.0,0.5,0.6369,0.375,0.55
7,2,4,0,0,1,0,0,0,0.7,0.7,0.264,0.04200000000000001,0.6000000000000001
1,3,3,2,0,2,1,0,0,0.125,-0.125,0.0,0.0,0.3666666666666667
2,3,2,3,0,1,0,0,0,0.3,-0.3,0.0,0.0,0.4
0,4,2,3,0,3,0,0,0,0.0,0.0,0.4019,0.162,0.0
9,5,6,1,0,1,0,0,0,0.0,0.0,0.8658,0.308,0.395
2,0,4,0,0,0,1,0,0,0.15000000000000002,0.15000000000000002,0.4753,0.382,0.55
9,1,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.125
2,6,6,1,0,1,0,0,0,0.7,-0.35,-0.3182,0.099,0.4625
1,2,3,2,0,1,0,0,0,0.17222222222222222,0.1148148148148148,0.6369,0.259,0.2962962962962963
2,3,1,1,0,2,0,0,0,0.5,-0.5,-0.3919,0.209,1.0
3,2,6,2,0,0,0,0,0,0.5,-0.5,0.6652,0.405,0.29999999999999993
12,3,6,1,0,2,0,0,0,0.0,0.2,-0.6596,0.293,0.2
0,2,2,0,0,1,0,0,0,0.7,0.15,-0.0258,0.01100000000000001,0.8
1,5,2,4,0,0,0,0,0,0.0,0.0,-0.4215,0.157,0.0
2,4,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4,3,5,1,0,3,0,0,0,0.07500000000000001,0.3875,0.7983,0.385,0.5625
4,3,8,0,0,1,0,0,0,0.6,0.3,0.6808,0.248,0.9
1,2,2,0,0,0,0,0,5,0.0,0.0,0.6369,0.3,0.0
4,6,4,2,0,1,0,0,0,0.0,0.0,-0.7351,0.228,0.06666666666666667
68,0,14,0,0,0,0,0,0,0.8,0.8,0.6115,0.222,1.0
8,1,5,1,0,2,1,0,0,0.07499999999999996,0.6625,0.8172,0.414,0.675
2,1,4,0,0,1,0,0,0,0.375,0.375,0.4588,0.115,0.7250000000000001
2,5,7,1,0,4,0,0,0,0.25,0.1875,0.5994,0.185,0.3375
0,1,5,1,0,0,0,0,0,0.0,0.0,0.4588,0.25,1.0
23,3,6,0,0,0,0,0,0,0.5,0.5,0.4648,0.192,0.5
0,3,6,1,0,1,0,0,0,0.5,0.5,0.6369,0.21899999999999997,0.6
2,1,1,0,1,1,1,0,0,0.125,0.5625,0.7777,0.629,0.7444444444444445
1,7,2,1,0,0,0,0,0,0.28125,-0.28125,-0.8209,0.321,0.64375
2,0,4,0,0,1,2,0,0,0.0,0.0,0.6103,0.39899999999999997,0.06666666666666667
2,5,8,5,0,5,0,0,0,0.3,0.1,0.8387,0.272,0.4166666666666667
2,3,1,2,0,1,0,0,0,0.16,0.16,0.7935,0.355,0.5399999999999999
2,8,5,0,0,0,0,0,0,0.1,-0.1,-0.6808,0.161,0.4
11,2,3,1,0,1,1,0,-4,1.0,-1.0,-0.7777,0.382,1.0
2,3,7,0,0,2,0,0,10,0.09999999999999998,-0.6499999999999999,0.7003,0.062,0.9
8,4,5,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.1
1,3,5,1,0,0,0,0,0,0.3,-0.3,-0.3182,0.10800000000000001,0.1
2,3,5,0,0,2,0,0,5,0.0,0.5,0.4019,0.066,0.6666666666666667
0,4,6,1,0,1,0,0,0,0.6,0.3,0.5719,0.17,0.95
2,3,7,1,0,0,1,0,0,0.775,0.03437499999999999,0.75,0.285,0.575
5,6,5,4,0,1,1,0,0,0.3,-0.3,0.5033,0.156,0.5
7,5,8,2,0,2,1,0,0,0.16666666666666666,-0.125,0.5039,0.037000000000000005,0.625
1,4,7,2,0,1,0,0,0,0.26515151515151514,0.027272727272727268,-0.2023,0.030000000000000013,0.5909090909090908
0,2,2,1,0,1,0,0,0,0.05000000000000002,0.16666666666666666,0.5542,0.41700000000000004,0.15555555555555556
3,2,6,1,0,2,1,0,0,0.326010101010101,0.007449494949494928,0.0,0.0,0.3717171717171717
0,1,3,0,0,1,0,0,0,0.3,0.15,0.5106,0.32,0.13333333333333333
8,5,6,2,0,1,0,0,-7,0.5125,-0.14166666666666666,0.6369,0.182,0.5
1,8,2,3,0,1,0,0,0,0.6999999999999998,-0.6999999999999998,-0.7958,0.322,0.6666666666666666
2,6,6,0,0,1,0,0,0,0.10000000000000007,0.35000000000000003,0.4215,0.153,0.55
1,1,5,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.06666666666666667
7,0,8,0,0,1,0,0,0,0.0,0.0,0.4767,0.193,0.1
3,4,5,1,0,2,0,0,0,0.7333333333333334,0.55,0.8442,0.262,0.9
3,4,10,1,0,2,0,0,35,0.0,0.0,0.9246,0.09500000000000004,0.0
9,1,8,0,0,0,0,0,0,0.0,0.0,-0.8074,0.45399999999999996,0.4
2,1,5,1,0,1,0,0,0,0.5,-0.15000000000000002,-0.5346,0.147,0.525
6,2,11,0,0,0,0,0,0,0.25,0.25,0.0,0.0,0.3333333333333333
0,3,2,2,0,1,0,0,0,1.3142857142857145,-0.05714285714285716,-0.6685,0.354,0.8785714285714286
10,4,4,3,0,2,0,0,0,0.3121212121212121,0.4340909090909091,0.7034,0.23199999999999998,0.7011363636363637
9,4,6,2,0,1,0,0,0,0.5,0.75,0.5457,0.08000000000000003,0.44999999999999996
4,3,0,1,0,3,0,0,0,0.5714285714285714,0.30952380952380953,0.0,0.0,0.4047619047619047
2,2,3,1,1,0,0,0,0,0.0,0.0,0.2144,0.11699999999999999,1.0
1,0,2,0,0,0,0,0,0,0.0,-0.4,-0.7269,0.8590000000000001,0.7
3,4,4,0,0,1,1,0,0,1.3877787807814454e-17,0.1,0.1511,0.06599999999999995,0.6416666666666666
3,7,2,5,0,0,0,0,0,0.8,-0.033333333333333326,0.3818,0.102,0.4666666666666666
5,1,8,0,0,2,0,0,0,0.10000000000000007,0.75,0.7906,0.33299999999999996,0.675
2,5,2,2,0,0,0,0,-2,0.0,0.0,0.11900000000000001,0.02500000000000001,0.0
4,5,6,0,0,1,0,0,8,0.2556818181818182,0.2556818181818182,0.8126,0.268,0.6022727272727273
1,1,1,1,0,3,0,0,0,0.4499999999999999,0.5,0.4404,0.266,0.6
1,3,3,1,0,1,0,0,-9,0.5,-0.5,-0.8834,0.531,0.9
3,3,4,2,0,0,0,0,4,0.0,0.0,0.1531,0.018000000000000016,0.0
0,1,2,3,0,1,0,0,0,0.2,0.2,0.7469,0.312,0.7999999999999999
3,8,4,1,0,1,1,0,0,0.35,0.075,0.4753,0.17,0.4
1,3,3,0,0,2,0,0,5,0.22916666666666666,0.22916666666666666,0.875,0.363,0.5791666666666667
0,0,0,2,0,1,0,0,0,0.7,0.7,0.4404,0.49200000000000005,0.6000000000000001
5,0,7,1,0,1,0,0,0,0.0,0.5,0.7436,0.267,0.7000000000000001
5,4,2,3,0,0,0,0,0,0.0,0.0,-0.3612,0.14300000000000002,0.0
0,3,1,1,0,1,0,0,0,0.0,0.0,-0.5975,0.315,0.0
5,0,4,0,0,1,0,0,0,0.5,0.5,0.4588,0.25,1.0
2,8,5,5,0,2,0,0,5,0.14166666666666672,0.18472222222222226,0.7003,0.092,0.7277777777777779
1,4,1,2,0,1,0,0,0,0.5,-0.5,-0.4767,0.22,0.9
3,2,3,1,0,1,0,0,0,0.4875,0.13749999999999998,0.8885,0.5379999999999999,0.7000000000000001
1,3,3,2,0,1,0,0,0,0.6,-0.3,-0.1531,0.086,1.0
93,0,29,0,0,0,0,0,3,0.20158730158730154,0.5011904761904762,0.9821,0.493,0.8202380952380952
0,4,6,1,0,1,0,0,0,0.25,-0.25,-0.5574,0.223,0.625
7,1,4,2,0,0,0,0,0,0.0,0.0,-0.2903,0.08000000000000003,0.0
8,7,6,0,0,1,1,0,0,1.0,1.0,0.6588,0.136,0.75
4,5,3,3,0,1,0,0,0,0.34,0.33,-0.6788,0.27899999999999997,0.77
1,3,5,1,0,1,0,0,0,0.25,0.26785714285714285,0.0,0.0,0.5178571428571428
1,2,4,0,0,1,0,0,0,1.0,1.0,0.4588,0.153,0.3
5,2,2,2,0,1,0,0,0,0.4,-0.4,-0.5777,0.319,0.7
2,4,5,0,0,1,0,0,-5,0.6999999999999998,-0.6999999999999998,-0.6808,0.272,0.6666666666666666
1,3,1,3,0,2,0,0,5,0.6,-0.10000000000000002,0.6656,0.15500000000000005,0.4666666666666666
6,8,3,0,0,0,1,0,0,0.0,0.0,0.3595,0.08900000000000001,0.0
1,4,0,2,0,0,0,0,0,0.0,0.0,0.5859,0.11300000000000003,0.0
2,5,4,1,0,1,0,0,0,0.0,0.0,-0.2484,0.044999999999999984,0.0
13,0,11,0,0,0,0,0,0,0.8,0.4,0.6249,0.272,0.425
4,4,3,3,0,1,0,0,0,0.15000000000000002,-0.15000000000000002,-0.8729,0.38299999999999995,0.44999999999999996
3,4,1,3,0,2,0,0,0,0.0625,-0.041666666666666664,-0.3094,0.124,0.7916666666666666
41,1,8,1,0,0,0,0,0,0.5,0.5,0.4767,0.237,0.5
3,2,3,0,0,1,2,0,0,0.6704545454545454,-0.14346590909090912,0.3147,0.11,0.7272727272727273
1,2,0,1,0,0,0,0,0,0.5,0.25,0.0,0.0,1.0
4,3,9,2,0,1,0,0,0,0.125,-0.125,0.6486,0.215,0.375
2,1,3,0,0,0,0,0,0,0.9,0.04999999999999999,0.1779,0.04500000000000001,0.6
1,4,3,2,0,2,0,0,0,0.10303030303030301,0.06767676767676767,-0.6666,0.267,0.5333333333333333
4,2,6,0,0,1,0,0,0,0.5,-0.5,-0.7579,0.366,0.3
8,5,6,3,0,1,0,0,0,0.04999999999999999,-0.04999999999999999,-0.0772,0.01100000000000001,0.7
1,4,1,1,0,1,1,0,-15,0.0,0.0,0.0,0.0,0.0
3,8,2,4,1,1,0,0,0,0.375,-0.375,0.0138,0.040000000000000015,0.5
3,1,9,2,0,0,0,0,0,0.375,0.375,0.499,0.10699999999999997,0.75
1,1,6,0,0,0,0,0,0,0.4,-0.4,0.6486,0.34600000000000003,0.4
2,2,2,0,0,1,0,0,0,0.08750000000000002,-0.37083333333333335,-0.7184,0.462,0.7958333333333334
16,3,7,0,0,4,1,0,0,1.05,0.225,0.4199,0.11500000000000002,0.8
5,7,8,0,0,0,0,0,0,0.5,0.5,0.8541,0.257,0.6
0,3,5,1,0,0,0,0,-2,0.2,-0.2,-0.6249,0.298,0.8
16,1,13,0,0,0,1,0,0,0.39166666666666666,0.1433333333333333,0.8924,0.306,0.4472222222222222
0,6,3,0,0,3,0,0,0,0.05000000000000005,0.3833333333333333,0.8442,0.425,0.8833333333333333
0,1,3,0,0,0,0,0,5,0.8,-0.2,0.1027,0.02200000000000002,0.44999999999999996
0,3,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.75
1,3,3,1,0,1,0,0,-2,0.8,0.8,-0.0258,0.0050000000000000044,0.75
2,3,8,1,0,1,0,0,-5,0.4,-0.4,-0.5994,0.22399999999999998,0.4
0,3,5,2,0,0,0,0,0,0.0,0.0,-0.5994,0.157,0.0
10,3,4,1,0,0,1,0,-5,0.0,0.0,0.3123,0.01899999999999999,0.0
3,4,3,0,0,1,0,0,0,0.6,-0.6,0.0,0.0,0.8
0,2,3,1,0,1,0,0,0,0.0,0.0,0.1531,0.03599999999999999,0.0
5,6,3,5,0,3,0,0,0,0.15000000000000002,0.6,0.7321,0.264,0.7962962962962963
2,4,1,2,0,2,0,0,0,0.7,0.7,-0.5994,0.22,0.6000000000000001
7,1,4,0,0,0,0,0,0,0.0,0.0,0.4767,0.307,0.0
5,2,7,2,0,1,0,0,0,0.26,0.26,0.7003,0.23399999999999999,0.26
2,5,5,3,0,3,0,0,0,0.2261904761904761,0.24285714285714285,0.8909999999999999,0.35600000000000004,0.47857142857142854
5,6,10,2,0,0,0,0,0,0.3,0.3,0.8957,0.292,0.5833333333333334
3,7,9,1,0,5,1,0,10,0.4,-0.4,0.8048,0.115,0.7
1,2,2,0,0,0,0,0,0,0.0,0.0,0.4019,0.31,0.0
1,2,1,1,0,1,0,0,0,0.8,0.8,0.4215,0.241,0.7
2,2,8,1,0,2,0,0,0,0.5,-0.25,0.0772,0.012000000000000009,0.5625
0,3,3,0,0,0,0,0,0,0.6,-0.6,-0.5849,0.24,0.8
3,9,9,1,0,1,1,0,0,0.725,0.39166666666666666,0.636,0.136,0.26666666666666666
1,4,3,0,0,0,0,0,0,0.0,0.0,-0.7003,0.36700000000000005,0.0
7,4,6,2,0,2,0,0,0,0.3,0.3,0.5106,0.152,0.45
16,6,8,0,0,2,0,0,0,0.7041666666666667,0.27187500000000003,0.8918,0.28800000000000003,0.609375
3,1,3,4,0,0,0,0,4,0.3,0.3,0.7964,0.431,0.1
0,1,3,1,0,2,0,0,0,1.5,-0.25,-0.6124,0.222,1.0
7,5,6,1,0,1,0,0,0,0.23,0.23,0.5719,0.15,0.26999999999999996
0,1,1,0,0,2,0,0,0,0.07500000000000001,-0.07500000000000001,-0.5789,0.258,1.0
1,0,2,2,0,1,1,0,0,0.65,0.3666666666666667,0.807,0.5489999999999999,0.39999999999999997
7,3,7,1,0,1,2,0,0,0.6714285714285715,0.5523809523809523,0.8217,0.368,0.5785714285714286
1,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,1,2,1,0,4,0,0,0,0.3666666666666667,0.6166666666666667,-0.5986,0.179,0.7916666666666667
5,3,7,3,0,1,0,0,0,0.2,0.1,0.6705,0.265,0.2625
5,5,5,3,0,0,0,0,4,0.35000000000000003,-0.03333333333333335,0.6997,0.171,0.15000000000000002
